"product.productId","product.title","product.price","review.userId","review.profileName","review.score","review.summary","review.text","word_scores","compound","pos","neu","neg","but_count","Num_Exclamations","Num_Characters","Num_Words"
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A175A36T0BHY4H","liss",5,"OMG!!!!!","gonna make this short sweet and to the point . . .ths is the first vibrator (im not a very open when it comes to the bedroom) i EVER owned my fiance used it on me last night and all i have to say is if this sucker broke i would be online ordering the next one i could find. I really dont see the need for anyone to buy a 100$ vibrator this was deff 35$ WELL spent! ive had it for a while now and actually it didnt break on its own i broke it the little silver rotating balls must have plastic that drives it well i guess i have really strong kegel muscles. i cant wait to buy another. another awesome thing about it VERY DISCREET shipping. (never used it in the water so cant say much about that.","{0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 2.593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.786,0.1,0.844,0.056,0,1,696,141
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ABEGTYOVG0965","vince",5,"pretty amazing","got it for my girlfriend for when i deploy, and even to use as a couple (at least the vibrator part) and its pretty awesome.pros- its not THAT big, most of the size is the battery compartment anyway (im bigger than it, and thats not just bragging)- its waterproof so far, the few times she has used it so far has been in the tub and its fine- it wasnt dead on arrival- its powerful as all hell, i turned the thing on when it came in the mail just to make sure it worked and it scared the crap outta me- the vibrator is awesome as hell- the rotating beads are awesome as hell- it gets her to climax even quicker than me- very quietcons- none so far, seems like solid construction, simple yet efficient (and DISCRETE) packaging","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 2.442, 0, 0, 0, 1.8, 0, 0, -3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, -1.9, 0, -1.6, 0, 0, 0, 0, 0, 3.1, 0, -3.6, 0, 0, 0, 0, 3.1, 0, -3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7637, 0.6, 0, 0, 0, 1.8, 0, 0, 0}",0.765,0.168,0.72,0.112,0,0,725,139
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A14H51BU80ABPA","Looking for the Perfect Item",1,"HATE IT!","I am very hard to please because I like both clitoral stimulation and vaginal penitration! This item does not work for what I intended it for! I tried it twice and hated it both times I was so worked up from trying to make it work that I had to switch back to my bullet! I gave it to my best friend after swabing it down with rubing alcohol! She loves it she says it does the trick but it is deff not for me!","{0, 0, 0, -0.3465, 0, 0.78185, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, -0.1, 0, 0, 0, 0, 0, 0, 0}",0.772,0.125,0.821,0.054,1,5,408,85
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A397QUWVURT8UU","Chere High Robles",4,"Does the job but very rigid","Its a very stiff product - others have a softness to it - This is really rigid - wouldnt recommend it to anyone - dont discuss things like that with people - bought some similar to this one so I purchased one like them - My others burnt out therefore new one desired.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.793, 0, 0, -1.11, 0, 0, 0, 0, 0, 0, 0, -1.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1}",-0.106,0.078,0.819,0.103,0,0,267,47
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A19IO3EQXNM453","B. Sanches",5,"AMAZING","First, the building quality is perfect, very soft and easy to clean. It takes you to heaven in less the 10 minutes. The velocity control is great but the rotation system is a little bit too loud so I require careful when use it. If you live with your parents or share the house with someone else, I suggest to use something to cover the noise or use when you're all alone. Its amazing! I recommended it to all girls and couples who wants to spice it their love life. And the price was good too.","{0, 0, 0, 0, 0, 1.35, 0, 0, 0, 1.08185, 0, 0.85, 0, 0, 0, 0, 1.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 4.2, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8, 0, 0, 0, 0, 0, 2.85, 0}",0.983,0.279,0.7,0.021,1,1,494,96
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","ABBIIDD5517PC","Vijay..",5,"Great product","This product is excellent. I bought this to spice up the moment and trust me it did not disappoint.. Wife is more than pleased..","{0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 1.258, 0, 0, 0, 0, 2.17835}",0.909,0.383,0.617,0,0,0,128,24
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A242S9IUBAFI9S","M. Jones ""JuiciJ""",4,"Play like Bunnies","The Waterproof Jack Rabbit Vibrator is a dual action vibrator. One motor for clitoral stimulation and one motor for vaginal stimulation. The classic ""rabbit"" design. I haven't tested its claim of being waterproof by taking it in the hot-tub, but don't worry I will!The penis shaped design is supposed to make penetration and thrusting easier, however it is bigger than most vibrators so be prepared with lubrication. The nice thing about this vibrator is that it is made with jelly so you can use water or silicone based lubrication. The jelly also makes it flexible. I found this to be a downside in that it didn't hit my g-spot as well as other dual action vibrators. A plus side is the vibrator's rotating tip that gyrates in circles to tease your vagina and the massaging beads that allow the vibrator head to roll and rub against your G-spot for stimulation.The ""rabbit ears"" tickle and tease your clit if you can get them positioned correctly. I found the push button control pad to be bulky and hard to use in the ""heat of the moment"". You get to select from 3 different Rotation and Vibration Speeds or push a button to reverse the spin completely.It uses 3 AA batteries, which is goes through quite quickly. Have plenty on hand. It comes in clear, pink or purple.Once you get past the bulkiness and large size and figure out how to use the control pad of the Jack Rabbit it can produce some great orgasms. For the price it isn't a bad Dual Action or ""Rabbit"" Vibrator.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.767525, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.95, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65, 0, 0, 0, 0, 0, 0, 0, 2.775, 0, 0, 0, 0, 0}",0.983,0.128,0.838,0.034,1,1,1477,268
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1RXEZ9O3MITI9","A. Dolen ""Sweetness""",4,"Very Nice .......","This was my first toy i have purchased. I have always been a fan of the rabbit vibes and had a very tough time choosing which would be best for me. But i think i made a very good decision. The rotating movements and vibrating ears are a plus !!!! They feel AWESOME and get there job done fast. And it is quiet so no worries about someone hearing you. I think i use it at least 2 to 3 times a day. Although the downfalls of this vibe is it is rather large i was quite suprised when it arrived i was going to send it back but decided to give it a shot and now i love it. I would recommend lube and the size does take getting used to if your not used to your guy being large or other toys. But i would recommend this toy. So go ahead and try it you won't regret it i know i didn't !!!!!!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.65, 0, 0, 0, 0, 0, 0, 0, 0, -0.3965, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4395, 2.415525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.998, 0, 0, 0, 0, 0, 0}",0.989,0.191,0.802,0.007,3,10,784,163
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A7Y4C2W80APS7","M. Beasley",2,"NO WAY!","This product worked for 4-5 times and the rotation stopped working. Batteries run out or lose power after 3-4 uses. I would read reviews before buying another one... I am looking into the Hitachi wand massager now and I believe I will buy it since is a power operated toy and will never run out of power.Not impressed with this product.","{0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0}",-0.128,0.047,0.883,0.07,0,0,336,63
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A1OCJM1IQ1Z43U","M. Reed",5,"Mind Blowing!","OMG! I cannot say enough good things about this product. It is SO SO AWESOME! This was the first adult sex toy I had ever bought and this is a great one!!","{0, 0, 0, 0, 0, -1.406, 0, 0, 0, 0, 0, 0, 0, 0, 5.8337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0}",0.913,0.278,0.667,0.055,0,4,154,32
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A39C39FIEWJRYD","Unsatisfied Customer",1,"Toxic!","Beware! After purchasing this toy, I looked at the website of a local sex toy shop, and noticed an article on sex toy safety. They warn that since this, and other, toys are listed as 'novelty' items, they are unregulated by the FDA and may contain toxic materials that can cause cancers. One of the warning signs is a strong odor of rubber or plastic, which this toy definitely has, and the identification of the materials as 'jelly.' I can't return this item, but I wish I never bought it.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, -0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 1.15, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0}",0.781,0.101,0.869,0.03,1,1,490,90
"B000N8X038","California Exotics Waterproof Jack Rabbit with Floating Beads","27.66","A2XIIOS32X81I5","Starz4you",3,"A Little too Big..","For the good news,received quickly, packed discreetly, priced right,quiet operation, rotates & vibrates well. For the not so good news, ordered clear received pink ...not a big deal. It is rather big if that is your preference you wont be disappointed. Heavy, could be used as a small club for self defense..lol. Has a distinct plastic odor,which I do not like. All in all OK. Can't they find a way to get rid of that smell???","{0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, -1.62282, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.11, 0, 0, 0, 2.133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.844,0.158,0.788,0.054,0,0,426,79
"B0002DUT7Y","PediFix Heel Straights","12.95","A1L1P2VO9O87NJ","Nelson Ribeiro",1,"Fall apart","I don't understand why these inserts are made up from 2 pieces. It should just be one piece. The 2 pieces are held together with a small piece of double sided tape and COMPLETELY fall apart after 1 day of walking. No problem with seller, this is just a HORRIBLY made product.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.258, 0, 0, 0, 0, 0, 0, -3.133, 0, 0}",-0.436,0.04,0.887,0.073,0,0,275,52
"B00023DDTK","Jobst Ultrasheer 15-20 mmHg Pantyhose","45.59","A35IUG9J5BZCA1","agustin iglesia",4,"Good","muy buen producto. rapido facil y a tiempo la entrega. sin contratiempos en todo el proceso. lo recomiendo a a","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.557,0,0.841,0.159,0,0,110,20
"B00023DDTK","Jobst Ultrasheer 15-20 mmHg Pantyhose","45.59","ALDYXETXBHXIH","Britta ""Britta""",1,"Bad run the FIRST time I wore them!","Having read the previous reviewers' reports warning about how easily this product could develop runs, I was super careful and tried very much to make my expensive pair last. The first time I had this pantyhose on, I got a bad run that ruined this very expensive pair of hosiery! Unbelievable!","{0, 0, 0, 0, 0, 0, -1.4, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 2.9, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0.8}",-0.223,0.163,0.695,0.142,0,2,292,51
"B00023DDT0","Jobst Ultrasheer 15-20 mmHg Pantyhose","50.00","A1N7OYAZ0U8AYX","MarkM0027",2,"Good support, but expensive and not durable!","I tried these Jobst 15-20 mmHg pantyhose in my search for high quality therapeutic support pantyhose for a severe circulation problem in one of my legs. I did find them a little difficult to put on, but once they were on they stayed in place nicely and provided great support.The only problem I had was, like the other review stated...they ran the second time I wore them. For as expensive as these pantyhose are, they should last longer than 2 wearings.They are not too sheer, if that is something you are looking for in support hose. They look more like tights when they are on your legs. I did find the beige shade to be a little more like a pale nude shade.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, -0.8, 0, -0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 4.65, 0, 0, -2.55, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0, 2.6895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.271975, 0, 0, 0, 0}",0.96,0.172,0.768,0.06,1,0,661,125
"B00023DDUE","Jobst Ultrasheer 15-20 mmHg Pantyhose","42.00","A30VXJLCK3IQBU","Jen",2,"Bad quality","I read a previous review that said hers got a run the first time she used them and I figured I'd just be more careful...mine got a run the second time I used them! Unless you're desperate, don't bother. I expected better quality for the price I paid!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 1.036, 0, 0, 1.9, 0, 0, 0, 0, 0, 0}",0.497,0.105,0.852,0.044,0,2,250,49
"B00023DDUE","Jobst Ultrasheer 15-20 mmHg Pantyhose","42.00","A2089H8OF82RH4","Faith",5,"Compression Pantyhose","My dermatologist tried to sell me these exact pantyhose for a cosmetic procedure I had done. I had some spider veins removed and was told to wear these compression hose after. They wanted to charge me $40 more than Amazon. So I bought mine here and they did exactly what I needed them to. I wore them 48 hours straight.. then daily for seven additional days. I actually found I liked having them on b/c they kept me super warm. Definitely wouldn't want to wear these suing the summer! I never got a snag or run in my hose and I wasn't gentle on them. I have small children and am constantly on the ground playing with them. I washed them in my sink with a little soap and hung them to dry. I'm sure you could wash them in the washing machine on a low cycle but it only took me two mins to wash them by hand in the sink. So no complaints here... good buy!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.489175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 1.45, 0.45, 0.85, 0, -0.111, 0, 0, 0, -0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, 0, 0, 0.4395, 2.304525, 0, 2.85, 0}",0.96,0.147,0.821,0.032,1,2,854,169
"B00023DDUE","Jobst Ultrasheer 15-20 mmHg Pantyhose","42.00","ABY5HO9UBX91P","Dina L. Bruzek",2,"Also ran the first time I wore them","I put them on at the doctor's office and the first time I had to take them off, sure enough, ran them. Otherwise, liked them very much.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 1.8, 0, 0, 0}",0.625,0.169,0.831,0,0,0,135,27
"B00023DDUE","Jobst Ultrasheer 15-20 mmHg Pantyhose","42.00","AX4VWMTFHQE4R","still_a_student",5,"excellent","excellent protection for aching legs. i wear them under my scrubs or with dress clothes for work. i am a medical student and by the end of the day my legs are normally hurting in a million & one places. these really help.","{2.7, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 1.993}",0.201,0.13,0.756,0.114,0,0,221,42
"B000F4Y2EG","Source Naturals Diet Chitosan","6.50","A3LI9A2ZRLXUM4","Jesse",5,"Chitosan","I have been using Chitosan since approximately 1994. It is an amazing way of allowing you to indulge in slightly higher fat content foods, such as chocolate or pizza, and still not add fat or pounds to your body. It is made of crustacean shells (totally natural and healthy, unless you are allergic to shell fish), and it works by binding dietary fat in the stomach and carrying it out of the body without allowing the fat to be absorbed. Maximum four capsules per meal recommendation must be observed. As far as I am concerned, it is a product I do not want to be without! I wholeheartedly recommend it for weight management/maintenance. It is not a weight loss product.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.793, 0, 1.9637, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.222, 0, 0, 0, 0, 0, -1.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.962, 0}",0.806,0.091,0.867,0.042,0,1,671,121
"B0009DVE7Q","Replacement Bulb For Use With Hand Held Massager Infrarex Light Professional Infrared Massager","unknown","ARBKYIVNYWK3C","THATCH ""RST""",4,"A well liked gift","I bought this for my father as a gift. He seems to really enjoy it. Being something he had in years past, the hand held infrared devices became a little hard to locate. While this one doesn't seem to have the super high build quality that ones did from years gone by, it does the job and as the gift receiver my father seems to be very satisfied with it.","{0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 2.493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, -0.107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 2.093, 0, 0}",0.961,0.233,0.754,0.013,0,0,354,70
"B000BDDFJ4","iJoy 130 Interactive Health Cashew","unknown","A1FCESYTH4Y1O2","B. Billerbeck ""krisbeck""",5,"Love this chair!","Although this chair is expensive, I've found it's worth the dollars! At the end of a long day at the computer, this will make you forget your troubles. It's like having a spa at home and with the programs, you can set the controls to exactly what you need for the day. This has helped my husband's bad back (years of broken bones from gymnastics) immensely.","{0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, -2, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, -2.1, 0, 0, 0, 0}",-0.812,0.058,0.787,0.155,0,1,357,66
"B000BDDFJ4","iJoy 130 Interactive Health Cashew","unknown","A6J674F3F3E5D","Lorinda S. Baldwin ""A Splendid Moment""",5,"Great 50th Birthday Surprise!","For the man who believes that even at 50 he can still out maneuver the kids. This was a surprise gift for my brother's 50th. It has been one of his favorite lifetime gifts. It's his new best friend after rounds of golf, softball, Harley trips, you name it. He and his wife use it everyday often just before bed to relax into what they claim is the best sleep they've ever had. The design is ultra-smart. It's a lovely piece of furniture to fit decor in any room. I highly recommend this for wellness, too.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3.2, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 1.793, 0, 0, 1.9, 0}",0.987,0.289,0.711,0,0,0,505,97
"B000256FG6","","unknown","A3DSOAUT8DLECX","A. Poulos",4,"Great product with a rip-off price","I have used this solution for years because of my sensitive eyes. I believe that it is the only nonpreserved saline available. The problem is that the price has skyrocketed in the past several years for no apparent reason. When I first started using this you could buy a box (3 bottles) for $3 when it was on sale. Now it costs $6.50-$7.00! Even allowing for inflation this is outrageous. You can buy a 12oz (same total amount) bottle of lightly preserved saline for $2.50. It doesn't cost Alcon any more to manufacture the saline than other companies such as Walgreens. Sure, Alcon's comes in 3 bottles rather than one but the additional plastic used in the bottles still doesn't justify the inflated price. Alcon should be ashamed of itself. I don't understand why other companies don't manufacture preservative-free saline. I've now switched to the cheaper saline rather than pay Alcon's rip-off price.","{0, 0, 0, 0, 0.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0}",-0.802,0.021,0.908,0.071,1,1,905,156
"B00023DDUY","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","AX4VWMTFHQE4R","still_a_student",5,"excellent","excellent protection for aching legs. i wear them under my scrubs or with dress clothes for work. i am a medical student and by the end of the day my legs are normally hurting in a million & one places. these really help.","{2.7, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 1.993}",0.201,0.13,0.756,0.114,0,0,221,42
