"product.productId","product.title","product.price","review.userId","review.profileName","review.helpfulness","review.score","review.time","review.summary","review.text"
"B000FKGRXO","Applied Nutrition Green Tea Fat Burner Gel Capsules, 30-count (3 Pack)","unknown","AP07HNVW4MDAF","T. Erickson","2/2","5.0","1212969600","Does exactly what it says","This product works great, so far I've lost around 12 pounds, and I've only been taking it for a couple weeks. I highly recommend it to anyone that needs to lose weight."
"B000FKGRXO","Applied Nutrition Green Tea Fat Burner Gel Capsules, 30-count (3 Pack)","unknown","A3J5FXO6NKJBHA","Robyn Mcpherson","0/0","5.0","1268179200","Helped me break my plateau...","I bought this product to use in conjunction with my ""new"" diet and exercise plan. I started really watching what I eat and stepped up my exercise big time in January, and I had been losing weight healthily and consistently (i.e. 2-3 pounds a week). But once I lost about 15 pounds on my own, I hit a major plateau...I mean my weight WOULD NOT MOVE. I started taking these, and I literally busted through my plateau. I only take one in the morn and one in the afternoon with my multivitamin. I also make sure I have something on my stomach before I take these, just to make sure I don't get an achy tummy. On the downside, like a couple other customers, I had a couple of days where I got some big-time headaches. But outside of that, it's great. I have also noticed that my appetite has decreased slightly and I also don't have big cravings for the ""good stuff"" (i.e. Haagan Daaz ice cream, caramel cookies, etc.) like I used to. I have also noticed that my energy is just about through the roof...I'm even exercising at work by power walking for 30 mins. I NEVER even thought about doing that before these pills. I'm a tea drinker with an occasional cup of coffee, and this gave me less jitters but more energy (if you can think of that). No shaking hands, toe tapping...just raw energy. I don't get sleepy at work like I used to either. I'm on my last few days of pills, so I think I'm gonna take a break for a month and start back up with the Triple Tea ones instead. But I have to say...like any other weight loss program, to get the best results, you gotta watch what you eat and you gotta move...there's no way around it...at least for me. But give these a try..."
"B000FKGRXO","Applied Nutrition Green Tea Fat Burner Gel Capsules, 30-count (3 Pack)","unknown","A1NDSGZG2JJBLK","M. Smith","0/0","5.0","1208304000","Great results. I'm going to start up again","Over the winter, i seem to gain alot of weight. As a high school quarterback, that is not acceptable. Last summer, i think i went from 160 to 150. That's my gross weight loss. I'm not even talking about how much fat i lost. I gained a good amount of muscle over the summer, so i probably lost over 15 lbs of fat. I got my six pack back, and life was great. After the season, i just quit, and now my six pack is back in the fridge. I'll probably order some up next week and start again. These are great, and the results are amazing."
"B000FKGRXO","Applied Nutrition Green Tea Fat Burner Gel Capsules, 30-count (3 Pack)","unknown","A2FF5RJPN7ZMFB","E. J. Hays ""aciregirl""","0/1","2.0","1209945600","Disappointed that I wasted my money","After reading all the great reviews on this product on Amazon, I decided to go for this. I don't typically have good results from diet products, but I figured I'd give it a shot. I've been taking these for 3 weeks, as directed, and I might as well have been taking sugar pills for all the more this is doing for me. I felt like my appetite increased, I haven't lost any weight at all - in fact I've been fluctuating up and down 3 pounds for the past couple of weeks. I gave this two stars because I didn't feel the anxiety or sleeplessness that some people complained about, but I'm still disappointed. I was hoping I'd find something that actually worked!"
"B000FKGRXO","Applied Nutrition Green Tea Fat Burner Gel Capsules, 30-count (3 Pack)","unknown","A3399VABQCD7RO","&#34;Wimm-g&#34;","0/2","2.0","1207612800","Green Tea","Well, it arrived on time and in OK condition, but after almost a month of taking it, I haven't noticed any change, except now I have stomach cramps."
"B000FKGRXO","Applied Nutrition Green Tea Fat Burner Gel Capsules, 30-count (3 Pack)","unknown","A13GARH9MDR38A","C. bradford ""cb""","1/32","5.0","1162252800","green tea Fat burner","I rate (Green tea Fat Burner) 5 star. becauseI bot another called Lipoxinol 70.00) and I bot another one called (Green tea fat furner) and it was better in quality wise and its only 14.99 at Costco.Lipoxinol is very good as well but more expesive . bot off amazon.it sais its ( made canada) derctions say to take 4 pills in AM & 4pills PM. and man there great.the (green tea fat burners) in comparison dictions say take 2 pillsAM & 2pills PM. I over rall I think (green tea fat burner) makes me a little bit more hyper. the more hyper the more stuff I do ,that means the more excerise I get,,,,,You will see Lipoxinal on amazon. its 4 star, this one has less rating for some reason ,not many people said much about it, wierd ,Americans like to pay more money when ,this one can work just as great, not all work tho, but like I said this one was great for me in wise, I bot both,dont go off telling every one u are taking weight loss pills because people will get worryed, like theres no problem ,people drink Coffee every day of there life, I told my mom and she thot I was crazy, but what dose my mom know, she never tryed weight loss pills, I tryed ntoher one from the natral food store call Mini skiny fat burner and I felt like I just shot my self with cocane, so be carfull ,earbs have been used for thousand of years and can make u drug crazy,"
"B000FKGRX4","Nature's Secret Ultimate Liver Cleanse, 60 ct (Pack of 2)","unknown","A1BD1HG4GWTXU7","SOY YO","1/2","1.0","1262044800","BAD, BAD, BAD I hate it!","I do not recommend it, I developed a bad break of acne in my body specially by the stomach and back, the second day of using.Still have the scars and they look like I got chicken pox, I totally regret buying this cleanser.After my acne break out, I looked over the internet for reviews and most of them were bad too. (like people developing hives and ezcema break outs.)"
"B000FKGRX4","Nature's Secret Ultimate Liver Cleanse, 60 ct (Pack of 2)","unknown","A2B2WFZK2TPMRE","M. B. Martini","1/6","1.0","1243555200","Liver Cleanse Supplement","Did not use as my G.I. Dr. said that a recent study showed that they do not help."
"B000HDFH8A","Cosco Ability Care Traveler Style Rollator, Black and Platinum","unknown","A2OBDNQ5ZYU1L8","Diana De Avila ""MS Gkygrl""","6/7","5.0","1242950400","The SUV of Rollators!","I am a woman with Multiple Sclerosis who is ambulatory but has difficulty at times after steroid treatments, in the heat and with general stamina. I purchased this walker because I loved the fact that there was no assembly and it had a ""cool"" look to it. It definitely looked different from most.This thing is the SUV of walkers. It's not feather light but it certainly is sturdy. There is no assembly required and you simply pull it out of it's large box and go. One push of a lever and the rollator collapses (folds) vertically so that it can fit easily in a trunk or back seat. The wheels are large and smooth and this thing actually handles curbs and grass and changes of terrain easily. It's rough and tough and looks like it can take a beating and handle abuse pretty well.The seating is very comfortable and this rollator adjusts easily (arm height) with simple lever pushes. There are no brake cables or anything to assemble. It's ready to go out of the box and that is one of the reasons I chose it. I also bought this one because it looked a little different (resembles a baby carriage more than a traditional rollator or walker).It drives smoothly, is easy to operate and is extremely comfortable. What more could I ask for?I bought the blue version since I saved about $100 on Amazon compared to the other colors. The blue and silver is very nice. This thing will definitely get a lot of use from me."
"B000HDFH8A","Cosco Ability Care Traveler Style Rollator, Black and Platinum","unknown","ABIAMRICJL0IU","K. Nikle ""tokkan""","3/3","5.0","1253664000","Versatility Plus","My husband suffered a heart attack a few years ago becoming unstable on his feet. His first walker/rollator had 8"" wheels and was handy and lightweight, good, but not the best in Alaska's winter snows. Also the seat was not adjustable for height and it wasn't exactly the right height for my husband. We purchased the Cosco rollator because of it's sturdiness and even larger wheels and it is the most versatile item we own. As it is designed for use, the wheels are wonderful for crossing all kinds of terrain, level, snowy, or gravel. The seat adjustment is easy, quick, and comfortable. The Handles also adjust easily without having to take any screws out and move parts, as we had to do on his first rollator. It folds easily and transports in the back of our pickup without a problem. It is 'slightly' heavy compared to other lighter weight walker / rollators, but it's versatility outweighs the 'slightly heavy' aspect. For those who are more active its great for hauling things. I am able to stack several pieces of firewood on the seat saving my back and arm muscles from fatigue. It enables my husband to do this chore too which he would not be able to do otherwise. When company comes I use it as my 'spare chair', handy and comfortable for me. I also use it as a foot rest since the lazyboy is always occupied.This is the second Cosco Rollator I purchased because of frequent loaning the first one out to others as needed. Now we don't have to be without a Cosco. Bottom line - I just love this rollator and would keep it around even if it wasn't needed for walking purposes.I was able to purchase by new blue Cosco rollator from Amazon, on sale for $107.-00 - a terrific price!"
"B000HDFH8A","Cosco Ability Care Traveler Style Rollator, Black and Platinum","unknown","A2E36OUYWSAXG1","snorkle","4/5","5.0","1184716800","excellent rollator/walker","This is a very good rollator. Very easy to adjust, very stable, rolls easily over grass and other uneven outdoor surfaces.The adjustable height seat is great."
"B000HDFH8A","Cosco Ability Care Traveler Style Rollator, Black and Platinum","unknown","A1R2K4HSR787Z0","L. Prehn ""old bookworm""","1/1","1.0","1284681600","Cosco Ability Care Traveler rollator","The rollator might have been en excellent one, and was keenly waited for.However, 2 days past it's expected latest arrival time, it had not arrived. The company that was supposed to send it admitted that they had printed the shipping label, notified Amazon and us that it had been shipped, but had not done so.They offered a pink one which was absolutely not suitable for the male user, so I demanded the money back, which they promptly did. I was underwhelmed by the professionalism of that company, and notified Amazon.com about it."
"B000HDFH8A","Cosco Ability Care Traveler Style Rollator, Black and Platinum","unknown","A1VEKZQCNRLEYB","trej24 ""Nurse/Mom of 5""","1/1","4.0","1192752000","4.5 Stars****","Concerns:In the 1 month that I've used the Cosco Traveler Rollator, the front wheels have fallen off on two occasions. It was impossible to get through to the company on its 800# After 32 mins. of elevator music, I gave up, and had someone else repair the wheels. The removable basket sits on the lip of the frame which causes frequent falling off, and it holds only 10lbs. The walker weighs approx. 18lbs and does not fold as compactly as the traditional walkers. The back wheels have a lever that brings the wheels in to meet up with the front wheels to fold, this is done while standing which takes up a wide portion of a car seat, and you have to allow for the height. All of the above has decreased the Cosco Traveler Rollator by 5 points.Now the 4.5 star points of the Cosco Traveler Rollator:It is not your traditional walker. It comes in great colors: grey, blue or geranium. It is easy to lift the seat up to different heights. The handles are easily adjustable. The brakes work very well. It holds up to 275lbs, and is very easy to propell. It's easy to use indoors or out. It fits easily inside doorways, and easy to use in department stores of little space. It gives the disabled a great looking easy to use vehicle of ambulatory assistance. It's a modern and useful product. It gets 4.5stars for the ease of use......Once the wheels are working properly. I love it!Nov. 06, 2007My walker began to lose nuts, bolts and pieces, and began to pull to the right. The wheels began to flap from side to side rather than roll. Target was notified and got me in touch with The DJG group (supplier). After signing a release of responsibility form, I was told that I would receive a replacement rollater. On Nov. 21st a 2nd call to DJG who advised they would call back. Nov. 22nd a third call was made to DJG and I was told that I'd receive another within 5-7 days. It is quite a hassel dealing with the supplier, but I am hoping that the rollater was just a defective model. I give the supplier only 2 stars. One is for answering the phone.God bless!"
"B000HDFH8A","Cosco Ability Care Traveler Style Rollator, Black and Platinum","unknown","A3EF64LY4N3NDF","Travis B. Mckenzie","1/1","5.0","1168041600","Its the Perfect Walker","My mother used a traditional style walker which was unstable with small wheels, and she fell and broke her hip. She was nervous about getting about again until I bought her the Cosco Traveler Rollator. It is very sturdy, and has large wheels so she can use it outdoors or even for a stroll in the park. It has lots of adjustments (even the seat can adjust!) and is easy to use, or fold up for the car.She really loves it, and it is great to see her out and mobile again.I would recommend this for any elderly people who would like the secure feeling when walking, or anyone recovering from leg or back operations.It is the perfect walker product."
"B000HDFH8A","Cosco Ability Care Traveler Style Rollator, Black and Platinum","unknown","A2MP0CUXWRDIDO","Grand Mary","0/0","5.0","1283385600","The Very Best Rollator","The awesome Cosco Ability Care Traveler Syle Rollator is the very best. It is very sturdy and easy to use. Easy to adjust handles and very comfortable seat. Also come with a back rest, that can easily be attached if you need one. This has sturdy oversized wheels and easy to use hand brakes. Rolls smoothly on any surface or yard and is not tippy like some. Easy to fold and put in your back seat or trunk.It is good for any height as the adjusting handles accomodate all. I recommend this rollator to anyone who is looking for a very sturdy piece of equipment. You will not be sorry if you purchase this item."
"B000HDFH8A","Cosco Ability Care Traveler Style Rollator, Black and Platinum","unknown","A188O8EQO992KF","Paul S. Soltis ""raptor""","0/0","5.0","1275955200","Sporty","I've had the rollator for several weeks and absolutely love it. It has met all my expectations and more, with the large wheels easily traversing over all types of terrain. The one thing I didn't expect is the feeling that this is ""sporty"" and different, most machines of this type give the impression of being staid. It actually is very stylish and modern, with the ergonomics and attention to detail more obvious as you use it. ""It's ""great""."
"B00023DDU4","Jobst Ultrasheer 15-20 mmHg Pantyhose","75.98","A30VXJLCK3IQBU","Jen","9/10","2.0","1258416000","Bad quality","I read a previous review that said hers got a run the first time she used them and I figured I'd just be more careful...mine got a run the second time I used them! Unless you're desperate, don't bother. I expected better quality for the price I paid!"
"B00023DDU4","Jobst Ultrasheer 15-20 mmHg Pantyhose","75.98","A1N7OYAZ0U8AYX","MarkM0027","6/6","2.0","1214870400","Good support, but expensive and not durable!","I tried these Jobst 15-20 mmHg pantyhose in my search for high quality therapeutic support pantyhose for a severe circulation problem in one of my legs. I did find them a little difficult to put on, but once they were on they stayed in place nicely and provided great support.The only problem I had was, like the other review stated...they ran the second time I wore them. For as expensive as these pantyhose are, they should last longer than 2 wearings.They are not too sheer, if that is something you are looking for in support hose. They look more like tights when they are on your legs. I did find the beige shade to be a little more like a pale nude shade."
"B00023DDU4","Jobst Ultrasheer 15-20 mmHg Pantyhose","75.98","A3L950KFY8I6HR","cb","4/4","1.0","1315353600","ran the first time I wore them","I have worn Jobst compression hose for a few years now. I havenever had a problem. I was thrilled when I had the option fora sheer pair....great for summer. The third time I wore one pair,I got a hole in them. I am not even sure how that happened. I figuredI must have done something. I put on my backup pair and the first timeI wore them I developed a hole in them...the same leg (right one). Nowthat I see these posts I know I will never purchase them again."
"B00023DDU4","Jobst Ultrasheer 15-20 mmHg Pantyhose","75.98","A2089H8OF82RH4","Faith","3/3","5.0","1326758400","Compression Pantyhose","My dermatologist tried to sell me these exact pantyhose for a cosmetic procedure I had done. I had some spider veins removed and was told to wear these compression hose after. They wanted to charge me $40 more than Amazon. So I bought mine here and they did exactly what I needed them to. I wore them 48 hours straight.. then daily for seven additional days. I actually found I liked having them on b/c they kept me super warm. Definitely wouldn't want to wear these suing the summer! I never got a snag or run in my hose and I wasn't gentle on them. I have small children and am constantly on the ground playing with them. I washed them in my sink with a little soap and hung them to dry. I'm sure you could wash them in the washing machine on a low cycle but it only took me two mins to wash them by hand in the sink. So no complaints here... good buy!"
"B00023DDU4","Jobst Ultrasheer 15-20 mmHg Pantyhose","75.98","A35IUG9J5BZCA1","agustin iglesia","0/0","4.0","1361404800","Good","muy buen producto. rapido facil y a tiempo la entrega. sin contratiempos en todo el proceso. lo recomiendo a a"
"B00023DDU4","Jobst Ultrasheer 15-20 mmHg Pantyhose","75.98","ABY5HO9UBX91P","Dina L. Bruzek","0/0","2.0","1354924800","Also ran the first time I wore them","I put them on at the doctor's office and the first time I had to take them off, sure enough, ran them. Otherwise, liked them very much."
"B00023DDU4","Jobst Ultrasheer 15-20 mmHg Pantyhose","75.98","AX4VWMTFHQE4R","still_a_student","0/0","5.0","1336089600","excellent","excellent protection for aching legs. i wear them under my scrubs or with dress clothes for work. i am a medical student and by the end of the day my legs are normally hurting in a million & one places. these really help."
"B00023DDU4","Jobst Ultrasheer 15-20 mmHg Pantyhose","75.98","ALDYXETXBHXIH","Britta ""Britta""","0/0","1.0","1313280000","Bad run the FIRST time I wore them!","Having read the previous reviewers' reports warning about how easily this product could develop runs, I was super careful and tried very much to make my expensive pair last. The first time I had this pantyhose on, I got a bad run that ruined this very expensive pair of hosiery! Unbelievable!"
"B00023DDUO","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","A30VXJLCK3IQBU","Jen","9/10","2.0","1258416000","Bad quality","I read a previous review that said hers got a run the first time she used them and I figured I'd just be more careful...mine got a run the second time I used them! Unless you're desperate, don't bother. I expected better quality for the price I paid!"
"B00023DDUO","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","A1N7OYAZ0U8AYX","MarkM0027","6/6","2.0","1214870400","Good support, but expensive and not durable!","I tried these Jobst 15-20 mmHg pantyhose in my search for high quality therapeutic support pantyhose for a severe circulation problem in one of my legs. I did find them a little difficult to put on, but once they were on they stayed in place nicely and provided great support.The only problem I had was, like the other review stated...they ran the second time I wore them. For as expensive as these pantyhose are, they should last longer than 2 wearings.They are not too sheer, if that is something you are looking for in support hose. They look more like tights when they are on your legs. I did find the beige shade to be a little more like a pale nude shade."
"B00023DDUO","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","A3L950KFY8I6HR","cb","4/4","1.0","1315353600","ran the first time I wore them","I have worn Jobst compression hose for a few years now. I havenever had a problem. I was thrilled when I had the option fora sheer pair....great for summer. The third time I wore one pair,I got a hole in them. I am not even sure how that happened. I figuredI must have done something. I put on my backup pair and the first timeI wore them I developed a hole in them...the same leg (right one). Nowthat I see these posts I know I will never purchase them again."
"B00023DDUO","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","A2089H8OF82RH4","Faith","3/3","5.0","1326758400","Compression Pantyhose","My dermatologist tried to sell me these exact pantyhose for a cosmetic procedure I had done. I had some spider veins removed and was told to wear these compression hose after. They wanted to charge me $40 more than Amazon. So I bought mine here and they did exactly what I needed them to. I wore them 48 hours straight.. then daily for seven additional days. I actually found I liked having them on b/c they kept me super warm. Definitely wouldn't want to wear these suing the summer! I never got a snag or run in my hose and I wasn't gentle on them. I have small children and am constantly on the ground playing with them. I washed them in my sink with a little soap and hung them to dry. I'm sure you could wash them in the washing machine on a low cycle but it only took me two mins to wash them by hand in the sink. So no complaints here... good buy!"
"B00023DDUO","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","A35IUG9J5BZCA1","agustin iglesia","0/0","4.0","1361404800","Good","muy buen producto. rapido facil y a tiempo la entrega. sin contratiempos en todo el proceso. lo recomiendo a a"
"B00023DDUO","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","ABY5HO9UBX91P","Dina L. Bruzek","0/0","2.0","1354924800","Also ran the first time I wore them","I put them on at the doctor's office and the first time I had to take them off, sure enough, ran them. Otherwise, liked them very much."
"B00023DDUO","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","AX4VWMTFHQE4R","still_a_student","0/0","5.0","1336089600","excellent","excellent protection for aching legs. i wear them under my scrubs or with dress clothes for work. i am a medical student and by the end of the day my legs are normally hurting in a million & one places. these really help."
"B00023DDUO","Jobst Ultrasheer 15-20 mmHg Pantyhose","62.00","ALDYXETXBHXIH","Britta ""Britta""","0/0","1.0","1313280000","Bad run the FIRST time I wore them!","Having read the previous reviewers' reports warning about how easily this product could develop runs, I was super careful and tried very much to make my expensive pair last. The first time I had this pantyhose on, I got a bad run that ruined this very expensive pair of hosiery! Unbelievable!"
"B000OT9QUM","Global Health ProCel Protein Supplement Case: 6","75.53","A14NIBW5WR5N8J","smashlaw","0/0","5.0","1296864000","Protein Source","I really love this protein source as it is unflavored and can be added to most anything. It is great for those people following bariatric surgery who need to beef up their protein levels. I highly recommend it."
"B000OT9QUM","Global Health ProCel Protein Supplement Case: 6","75.53","A34G18OPSDJYG4","Sheryl Haller ""Sheryl""","0/0","5.0","1276300800","Great product!","This is an excellent basic protien powder. It disolves easily and is almost tasteless. I add it to Instant Breakfast to add protien. I have added it to Crystal Light to get a very low cal protien boost. There is some texture change to the drink, but little taste change. Very easy to use."
"B000OT9QUM","Global Health ProCel Protein Supplement Case: 6","75.53","A1NCBWLSRTECK5","M. Bennett ""ttennebkarm""","0/0","5.0","1258934400","Excellent Product","This has been really helpful for maintaining protein levels after my surgery. It really mixes well with sweet or savory foods. The only issue is that you can't get it too hot; if you want to add it to soup, you've got to let it cool a bit first."
"B000278AIA","Jobst Women's UltraSheer Firm Support Thigh Highs","54.99","A2R21X4GYTHZPH","hfs","4/5","1.0","1279238400","Bad band","The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product."
"B000278AIA","Jobst Women's UltraSheer Firm Support Thigh Highs","54.99","A3HJUN1OFY5E6M","just marylou","0/0","5.0","1344384000","just marylou","I must tell anyone who wears these stockings...I wear them everyday...thigh highs...you need to get the Jobst ""It Stays"" roll on body fixative and just put a couple of dots around your legs at the top of where the stockings will be...they WILL NOT ROLL DOWN...They stay put ALL day for me. I wouldn't even put them on with out it."
"B000278AIA","Jobst Women's UltraSheer Firm Support Thigh Highs","54.99","A2R21X4GYTHZPH","hfs","0/2","1.0","1279238400","Wouldn't stay up","The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product."
"B000278AIU","Jobst Women's UltraSheer Firm Support Thigh Highs","72.29","A2R21X4GYTHZPH","hfs","4/5","1.0","1279238400","Bad band","The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product."
"B000278AIU","Jobst Women's UltraSheer Firm Support Thigh Highs","72.29","A3HJUN1OFY5E6M","just marylou","0/0","5.0","1344384000","just marylou","I must tell anyone who wears these stockings...I wear them everyday...thigh highs...you need to get the Jobst ""It Stays"" roll on body fixative and just put a couple of dots around your legs at the top of where the stockings will be...they WILL NOT ROLL DOWN...They stay put ALL day for me. I wouldn't even put them on with out it."
"B000278AIU","Jobst Women's UltraSheer Firm Support Thigh Highs","72.29","A2R21X4GYTHZPH","hfs","0/2","1.0","1279238400","Wouldn't stay up","The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product."
"B000195RBM","POLO by Ralph Lauren Deodorant Stick 2.1 oz for Men","27.50","A19DDULX2H5LLJ","Robert C. Ryniak ""Robb""","1/1","5.0","1271116800","Best deodorant ever!","This is the ONLY deodorant I've used that didn't make my underarms itch... and since I wear Polo (classic green) cologne, the scent is 100% consistent, which makes it even better! Couldn't be happier!!! :D"
"B00027D774","Profoot Care Callus Cushions, Value Pack - 10 ea","2.33","A2XPIYUCJAI8EU","george123","0/0","1.0","1319241600","bad","The cushions fell apart- split in half and does not stay on your feet. Do not buy- very poor product."
"B000BDDFK8","Human Touch HT-125 Robotic Massage Chair, Black Leather","unknown","A3HL4YW15JYUGQ","K. Newton","6/7","4.0","1183852800","Human Touch Massage Chair HT125","I've had my chair for a few weeks now. In general, I like it. But before you buy it, test it out. The channels for your calves are quite narrow. I doubt grown men could use this feature. Also be aware that on this model, massage functions stop at the upper neck and don't really do shoulders or neck. It's a little noisy as well... the leather squeaks while in use. Won't bother you, but might bother others! All that said though, I am enjoying it and it's my unwind before I go to sleep at night."
"B000FKGRYS","Applied Nutrition 10-Day Hoodia Diet Liquid Soft-Gels, 30-Count Container (Pack of 3)","unknown","A3KSN4D0QUV3HD","Elizabeth","30/30","4.0","1156118400","Pretty Good","I have been taking this for a little under a week. I have noticed that my clothes are starting to fit more loosely. I have dropped about 5 pounds. No noticable side effects like some other products I have tried in the past. I am not jittery or my heart racing. Over all seems to be a good product."
"B000FKGRYS","Applied Nutrition 10-Day Hoodia Diet Liquid Soft-Gels, 30-Count Container (Pack of 3)","unknown","A1PK7IZ27TOVU","D. Novaez","18/18","5.0","1168214400","Good Stuff","Works great for me! I don't feel sick when I take these like I have with other diet pills. They make me feel energized but not too wired or jittery and also suppress my appetite great. I've lost 5 pounds in the first week and it's not too expensive so if you personally aren't happy with it you havent thrown away too much money. I suggest buying one box at the drug store (10 bucks) first before ordering a three pack, everyone's body is different."
"B000FKGRYS","Applied Nutrition 10-Day Hoodia Diet Liquid Soft-Gels, 30-Count Container (Pack of 3)","unknown","A33TK0CP2MZDGX","blueangel","16/18","2.0","1182902400","Somewhat dubious product","I never really write reviews, but after using this product I felt a strong need to do so. I had been researching hoodia for a little while, and decided that I would try this product since it was inexpensive and had free shipping. I have lost weight using this, combined with exercise and a large cutback in caloric intake, but have some issues with this product. Since I have researched more, I have found that hoodia is very expensive, so it seems unlikely that this company would strengthen the concentration of hoodia 20:1 and sell it for ten dollars a box. Most other reputable hoodia brands cost around $50 for a nondiluted 100% hoodia stock, so I have doubts about whether this product contains any hoodia at all. However, this does contain A LOT of caffeine. I typically only drink 1 cup of tea during the day, and found that taking these pills do make me jittery and keep me up at night. Even sleeping pills have not helped me to fall asleep. The box also suggests that if you would like to increase the amount of weight lost, you can take double the amount instructed. I have also tried this, and found that I act as though I am totally high. I am off the wall, feel disconnected, and cannot come down for many hours. This combination of single and double doses (I have stopped taking the double) have caused me to lose sleep almost the entire time that I have been taking it. The box instructs you not to take these pills in the evening if you cannot sleep after taking caffeine, but I can drink coffee right before bed and not have an issue. These pills are a different story. The lastest that I have been taking these pills is 1pm and still not been able to sleep at 10. I know that this is long, but I wanted other people who may be interested in trying this, to know about my experiences before they spend their money. Since ordering this pack of three, I have done a lot more investigating and have actually purchased a different brand of 100% south african hoodia that comes with all of the required paperwork for the legit pills. By the way, this product does not include the required c.i.t.e.s. and other documentation stating that it actually comes from south africa, or that it has been tested by an independent lab confirming its contents.In conclusion, I have lost weight with this product, but I think that it may be due to the amount of stimulants, and not the hoodia that I don't believe is included."
"B000FKGRYS","Applied Nutrition 10-Day Hoodia Diet Liquid Soft-Gels, 30-Count Container (Pack of 3)","unknown","A3AD9XYOEDT5RG","big fan ""jaysonsun2""","9/11","5.0","1174003200","It's working for me","Anyone who says this product hasn't worked for them isn't using it properly. I take one when I wake up, and like a previous reviewer, go about my morning routine. It only works if you do it with diet and exercise, but I definitely feel a difference in my appetite. As a chef I am constantly around food. I find that I am able to go through my day being filled by just the food that I have to sample during the course of my work day. I'm never hungry and when I do have a meal, I'm always satisfied with reasonable portions. I've always been in fairly good shape and was just looking for something to help me firm up before I go to Mexico in just over a month. I've only been taking it a few days but I've already lost five pounds!"
"B000FKGRYS","Applied Nutrition 10-Day Hoodia Diet Liquid Soft-Gels, 30-Count Container (Pack of 3)","unknown","AJPEVMO4YD4F2","J. Beaumont ""librarian""","3/4","3.0","1184457600","sleepless but not hungry","I've been taking these pills for a while now. The price is good and I have noticed that it reduces my hunger quite a bit, however one rather large setback is the fact that after I've taken 2 capsules at lunch time, I cannot sleep at all until about 5am. I just lay in bed, wide awake. its not good."
"B000FKGRYS","Applied Nutrition 10-Day Hoodia Diet Liquid Soft-Gels, 30-Count Container (Pack of 3)","unknown","A39RY8Y0MJLW3N","Sunny","0/1","5.0","1215820800","Very Nice!","Tis is a high quality product. I have found it to be helpful to me. Remembering that not all products work the same for everyone, so you may find that it works better or less well for you.I wish you luck."
"B000FKGRYS","Applied Nutrition 10-Day Hoodia Diet Liquid Soft-Gels, 30-Count Container (Pack of 3)","unknown","A1SAURFKU38K1R","Sickness...Salvation","12/21","1.0","1167436800","Watch out!","I bought some pills for myself and some of my friends to try out. They felt fine but I couldn't even take two (out of three) doses of the pill in one day. This stuff made me feel really nauseas, queezy, and a bit disoriented and restless - which I attribute to the caffeine in this product because I can barely drink one cup of coffee without feeling kind of weird.I never thought diet pills were the solution, and this product just confirms that. I strongly recommend working on the internal issues as to why you can't loose the weight instead of searching for shortcuts."
"B000278AIK","Jobst Women's UltraSheer Firm Support Thigh Highs","88.68","A2R21X4GYTHZPH","hfs","4/5","1.0","1279238400","Bad band","The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product."
"B000278AIK","Jobst Women's UltraSheer Firm Support Thigh Highs","88.68","A3HJUN1OFY5E6M","just marylou","0/0","5.0","1344384000","just marylou","I must tell anyone who wears these stockings...I wear them everyday...thigh highs...you need to get the Jobst ""It Stays"" roll on body fixative and just put a couple of dots around your legs at the top of where the stockings will be...they WILL NOT ROLL DOWN...They stay put ALL day for me. I wouldn't even put them on with out it."
"B000278AIK","Jobst Women's UltraSheer Firm Support Thigh Highs","88.68","A2R21X4GYTHZPH","hfs","0/2","1.0","1279238400","Wouldn't stay up","The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product."
"B0002406G2","Twinlab Super MaxEPA Fish Oil Caps","18.55","ADH38GF08FCVQ","Kathryn Ostertag ""retreat watcher""","0/0","3.0","1296864000","Arrived broken","The bottle arrived broken. I did not follow up in a timely manner to get a replacement which is my fault. The glass bottle needed better protection than an envelope."
"B000N8X056","California Exotics ClitOriffic Vibrator","14.48","A5BIWZV1RWG4L","Sandy in Florida","5/5","2.0","1217980800","Nothing to Write Home About","Nice in theory, but doesn't really do the trick. We thought the longer shaft and small profile would make it easy to hold it in the right spot during intercourse to give me the extra zing necessary. The problem is, the surface is difficult to press up against the right spot. If the paddle had a nub on it or it was convex would make it a lot better.I was also disappointed in the speed/strength. In order to turn it on, you have to twist the base. The problem is, it goes from zero to full strength. No gradual increase. The strength is a little much to start off, and usually not enough after a short while. It would be nice if the power were adjustable.Positive: Very easy to clean - waterproof - inexpensive - slender design makes it easy to bring with you anywhere."
